GEO_ID,NAME,Total Population,Chinese,Proportion
0500000US19015,"Boone County, Iowa",26721,0,0.00%
0500000US19017,"Bremer County, Iowa",24863,88,0.35%
0500000US19019,"Buchanan County, Iowa",20598,0,0.00%
0500000US19021,"Buena Vista County, Iowa",20723,0,0.00%
0500000US19023,"Butler County, Iowa",14421,0,0.00%
0500000US19025,"Calhoun County, Iowa",9962,2,0.02%
0500000US19027,"Carroll County, Iowa",20756,0,0.00%
0500000US19029,"Cass County, Iowa",13158,5,0.04%
0500000US19031,"Cedar County, Iowa",18494,9,0.05%
0500000US19033,"Cerro Gordo County, Iowa",43185,128,0.30%
0500000US19035,"Cherokee County, Iowa",11606,0,0.00%
0500000US19037,"Chickasaw County, Iowa",12021,0,0.00%
0500000US19039,"Clarke County, Iowa",9736,0,0.00%
0500000US19041,"Clay County, Iowa",16410,4,0.02%
0500000US19043,"Clayton County, Iowa",17173,0,0.00%
0500000US19045,"Clinton County, Iowa",46589,93,0.20%
0500000US19047,"Crawford County, Iowa",16555,21,0.13%
0500000US19049,"Dallas County, Iowa",96604,731,0.76%
0500000US19051,"Davis County, Iowa",9066,0,0.00%
0500000US19053,"Decatur County, Iowa",7718,0,0.00%
0500000US19055,"Delaware County, Iowa",17508,0,0.00%
0500000US19057,"Des Moines County, Iowa",39069,43,0.11%
0500000US19059,"Dickinson County, Iowa",17536,19,0.11%
0500000US19061,"Dubuque County, Iowa",98687,327,0.33%
0500000US19063,"Emmet County, Iowa",9433,0,0.00%
0500000US19065,"Fayette County, Iowa",19582,83,0.42%
0500000US19067,"Floyd County, Iowa",15672,0,0.00%
0500000US19069,"Franklin County, Iowa",10056,0,0.00%
0500000US19071,"Fremont County, Iowa",6702,0,0.00%
0500000US19073,"Greene County, Iowa",8831,0,0.00%
0500000US19075,"Grundy County, Iowa",12336,30,0.24%
0500000US19077,"Guthrie County, Iowa",10599,1,0.01%
0500000US19079,"Hamilton County, Iowa",15073,59,0.39%
0500000US19081,"Hancock County, Iowa",10837,0,0.00%
0500000US19083,"Hardin County, Iowa",16997,7,0.04%
0500000US19085,"Harrison County, Iowa",14589,13,0.09%
0500000US19087,"Henry County, Iowa",20488,34,0.17%
0500000US19089,"Howard County, Iowa",9456,0,0.00%
0500000US19091,"Humboldt County, Iowa",9622,0,0.00%
0500000US19093,"Ida County, Iowa",6979,0,0.00%
0500000US19095,"Iowa County, Iowa",16596,0,0.00%
0500000US19097,"Jackson County, Iowa",19499,0,0.00%
0500000US19099,"Jasper County, Iowa",37686,132,0.35%
0500000US19101,"Jefferson County, Iowa",15846,111,0.70%
0500000US19103,"Johnson County, Iowa",151833,2520,1.66%
0500000US19105,"Jones County, Iowa",20680,104,0.50%
0500000US19107,"Keokuk County, Iowa",10050,0,0.00%
0500000US19109,"Kossuth County, Iowa",14823,0,0.00%
0500000US19111,"Lee County, Iowa",33724,48,0.14%
0500000US19113,"Linn County, Iowa",228567,641,0.28%
0500000US19115,"Louisa County, Iowa",10891,0,0.00%
0500000US19117,"Lucas County, Iowa",8650,0,0.00%
0500000US19119,"Lyon County, Iowa",11953,50,0.42%
0500000US19121,"Madison County, Iowa",16414,0,0.00%
0500000US19123,"Mahaska County, Iowa",22132,0,0.00%
0500000US19125,"Marion County, Iowa",33381,7,0.02%
0500000US19127,"Marshall County, Iowa",40137,197,0.49%
0500000US19129,"Mills County, Iowa",14658,2,0.01%
0500000US19131,"Mitchell County, Iowa",10526,3,0.03%
0500000US19133,"Monona County, Iowa",8732,0,0.00%
0500000US19135,"Monroe County, Iowa",7589,39,0.51%
0500000US19137,"Montgomery County, Iowa",10327,3,0.03%
0500000US19139,"Muscatine County, Iowa",43145,12,0.03%
0500000US19141,"O'Brien County, Iowa",14139,12,0.08%
0500000US19143,"Osceola County, Iowa",6168,2,0.03%
0500000US19145,"Page County, Iowa",15250,0,0.00%
0500000US19147,"Palo Alto County, Iowa",8996,34,0.38%
0500000US19149,"Plymouth County, Iowa",25543,26,0.10%
0500000US19151,"Pocahontas County, Iowa",7091,33,0.47%
0500000US19153,"Polk County, Iowa",488871,1854,0.38%
0500000US19155,"Pottawattamie County, Iowa",93571,206,0.22%
0500000US19157,"Poweshiek County, Iowa",18628,123,0.66%
0500000US19159,"Ringgold County, Iowa",4739,0,0.00%
0500000US19161,"Sac County, Iowa",9829,0,0.00%
0500000US19163,"Scott County, Iowa",174170,362,0.21%
0500000US19165,"Shelby County, Iowa",11750,0,0.00%
0500000US19167,"Sioux County, Iowa",35647,33,0.09%
0500000US19169,"Story County, Iowa",98106,3323,3.39%
0500000US19171,"Tama County, Iowa",17079,84,0.49%
0500000US19173,"Taylor County, Iowa",5932,0,0.00%
0500000US19175,"Union County, Iowa",12193,0,0.00%
0500000US19177,"Van Buren County, Iowa",7196,0,0.00%
0500000US19179,"Wapello County, Iowa",35343,60,0.17%
0500000US19181,"Warren County, Iowa",51862,40,0.08%
0500000US19183,"Washington County, Iowa",22525,72,0.32%
0500000US19185,"Wayne County, Iowa",6504,0,0.00%
0500000US19187,"Webster County, Iowa",37114,119,0.32%
0500000US19189,"Winnebago County, Iowa",10743,7,0.07%
0500000US19191,"Winneshiek County, Iowa",20100,7,0.03%
0500000US19193,"Woodbury County, Iowa",105102,56,0.05%
0500000US19195,"Worth County, Iowa",7450,0,0.00%
0500000US19197,"Wright County, Iowa",12978,4,0.03%
0500000US20001,"Allen County, Kansas",12557,88,0.70%
0500000US20003,"Anderson County, Kansas",7800,0,0.00%
0500000US20005,"Atchison County, Kansas",16382,35,0.21%
0500000US20007,"Barber County, Kansas",4178,0,0.00%
0500000US20009,"Barton County, Kansas",25708,6,0.02%
0500000US20011,"Bourbon County, Kansas",14410,0,0.00%
0500000US20013,"Brown County, Kansas",9532,0,0.00%
0500000US20015,"Butler County, Kansas",67404,128,0.19%
0500000US20017,"Chase County, Kansas",2583,4,0.15%
0500000US20019,"Chautauqua County, Kansas",3394,5,0.15%
0500000US20021,"Cherokee County, Kansas",19507,0,0.00%
0500000US20023,"Cheyenne County, Kansas",2647,0,0.00%
0500000US20025,"Clark County, Kansas",1994,0,0.00%
0500000US20027,"Clay County, Kansas",8085,0,0.00%
0500000US20029,"Cloud County, Kansas",9037,0,0.00%
0500000US20031,"Coffey County, Kansas",8361,0,0.00%
0500000US20033,"Comanche County, Kansas",1809,0,0.00%
0500000US20035,"Cowley County, Kansas",34769,30,0.09%
0500000US20037,"Crawford County, Kansas",39018,52,0.13%
0500000US20039,"Decatur County, Kansas",2792,0,0.00%
0500000US20041,"Dickinson County, Kansas",18572,0,0.00%
0500000US20043,"Doniphan County, Kansas",7549,7,0.09%
0500000US20045,"Douglas County, Kansas",118690,2805,2.36%
0500000US20047,"Edwards County, Kansas",2911,0,0.00%
0500000US20049,"Elk County, Kansas",2466,0,0.00%
0500000US20051,"Ellis County, Kansas",28893,343,1.19%
0500000US20053,"Ellsworth County, Kansas",6403,0,0.00%
0500000US20055,"Finney County, Kansas",38338,44,0.11%
0500000US20057,"Ford County, Kansas",34426,24,0.07%
0500000US20059,"Franklin County, Kansas",25953,7,0.03%
0500000US20061,"Geary County, Kansas",36514,61,0.17%
0500000US20063,"Gove County, Kansas",2774,24,0.87%
0500000US20065,"Graham County, Kansas",2444,0,0.00%
0500000US20067,"Grant County, Kansas",7430,0,0.00%
0500000US20069,"Gray County, Kansas",5720,6,0.10%
0500000US20071,"Greeley County, Kansas",1257,0,0.00%
0500000US20073,"Greenwood County, Kansas",6049,0,0.00%
0500000US20075,"Hamilton County, Kansas",2572,0,0.00%
0500000US20077,"Harper County, Kansas",5525,0,0.00%
0500000US20079,"Harvey County, Kansas",34006,0,0.00%
0500000US20081,"Haskell County, Kansas",3803,0,0.00%
0500000US20083,"Hodgeman County, Kansas",1851,0,0.00%
0500000US20085,"Jackson County, Kansas",13287,0,0.00%
0500000US20087,"Jefferson County, Kansas",18391,0,0.00%
0500000US20089,"Jewell County, Kansas",2927,0,0.00%
0500000US20091,"Johnson County, Kansas",605154,5483,0.91%
0500000US20093,"Kearny County, Kansas",4019,0,0.00%
0500000US20095,"Kingman County, Kansas",7495,0,0.00%
0500000US20097,"Kiowa County, Kansas",2457,0,0.00%
0500000US20099,"Labette County, Kansas",20222,0,0.00%
0500000US20101,"Lane County, Kansas",1504,19,1.26%
0500000US20103,"Leavenworth County, Kansas",81601,211,0.26%
0500000US20105,"Lincoln County, Kansas",2952,0,0.00%
0500000US20107,"Linn County, Kansas",9667,4,0.04%
0500000US20109,"Logan County, Kansas",2777,0,0.00%
0500000US20111,"Lyon County, Kansas",32318,180,0.56%
0500000US20113,"McPherson County, Kansas",30059,0,0.00%
0500000US20115,"Marion County, Kansas",11877,19,0.16%
0500000US20117,"Marshall County, Kansas",9995,0,0.00%
0500000US20119,"Meade County, Kansas",4089,0,0.00%
0500000US20121,"Miami County, Kansas",33968,181,0.53%
0500000US20123,"Mitchell County, Kansas",5884,0,0.00%
0500000US20125,"Montgomery County, Kansas",31679,0,0.00%
0500000US20127,"Morris County, Kansas",5377,0,0.00%
0500000US20129,"Morton County, Kansas",2744,0,0.00%
0500000US20131,"Nemaha County, Kansas",10197,0,0.00%
0500000US20133,"Neosho County, Kansas",15926,0,0.00%
0500000US20135,"Ness County, Kansas",2717,0,0.00%
0500000US20137,"Norton County, Kansas",5457,2,0.04%
0500000US20139,"Osage County, Kansas",15811,13,0.08%
0500000US20141,"Osborne County, Kansas",3512,2,0.06%
0500000US20143,"Ottawa County, Kansas",5778,0,0.00%
0500000US20145,"Pawnee County, Kansas",6356,0,0.00%
0500000US20147,"Phillips County, Kansas",5022,18,0.36%
0500000US20149,"Pottawatomie County, Kansas",25082,17,0.07%
0500000US20151,"Pratt County, Kansas",9266,0,0.00%
0500000US20153,"Rawlins County, Kansas",2531,8,0.32%
0500000US20155,"Reno County, Kansas",62071,117,0.19%
0500000US20157,"Republic County, Kansas",4707,0,0.00%
0500000US20159,"Rice County, Kansas",9464,0,0.00%
0500000US20161,"Riley County, Kansas",72602,1460,2.01%
0500000US20163,"Rooks County, Kansas",4975,13,0.26%
0500000US20165,"Rush County, Kansas",2883,0,0.00%
0500000US20167,"Russell County, Kansas",6747,0,0.00%
0500000US20169,"Saline County, Kansas",54378,166,0.31%
0500000US20171,"Scott County, Kansas",5163,0,0.00%
0500000US20173,"Sedgwick County, Kansas",520467,1807,0.35%
0500000US20175,"Seward County, Kansas",22223,4,0.02%
0500000US20177,"Shawnee County, Kansas",179053,513,0.29%
0500000US20179,"Sheridan County, Kansas",2459,0,0.00%
0500000US20181,"Sherman County, Kansas",5965,0,0.00%
0500000US20183,"Smith County, Kansas",3588,5,0.14%
0500000US20185,"Stafford County, Kansas",4106,0,0.00%
0500000US20187,"Stanton County, Kansas",2088,0,0.00%
0500000US20189,"Stevens County, Kansas",5320,0,0.00%
0500000US20191,"Sumner County, Kansas",22603,32,0.14%
0500000US20193,"Thomas County, Kansas",7902,0,0.00%
0500000US20195,"Trego County, Kansas",2825,0,0.00%
0500000US20197,"Wabaunsee County, Kansas",6881,9,0.13%
0500000US20199,"Wallace County, Kansas",1529,0,0.00%
0500000US20201,"Washington County, Kansas",5531,0,0.00%
0500000US20203,"Wichita County, Kansas",2150,0,0.00%
0500000US20205,"Wilson County, Kansas",8713,0,0.00%
0500000US20207,"Woodson County, Kansas",3162,0,0.00%
0500000US20209,"Wyandotte County, Kansas",168333,278,0.17%
0500000US21001,"Adair County, Kentucky",18832,0,0.00%
0500000US21003,"Allen County, Kentucky",20604,37,0.18%
0500000US21005,"Anderson County, Kentucky",23646,26,0.11%
0500000US21007,"Ballard County, Kentucky",7814,0,0.00%
0500000US21009,"Barren County, Kentucky",44277,129,0.29%
0500000US21011,"Bath County, Kentucky",12680,0,0.00%
0500000US21013,"Bell County, Kentucky",24674,0,0.00%
0500000US21015,"Boone County, Kentucky",134599,290,0.22%
0500000US21017,"Bourbon County, Kentucky",20281,15,0.07%
0500000US21019,"Boyd County, Kentucky",48447,53,0.11%
0500000US21021,"Boyle County, Kentucky",30469,97,0.32%
0500000US21023,"Bracken County, Kentucky",8394,15,0.18%
0500000US21025,"Breathitt County, Kentucky",13652,57,0.42%
0500000US21027,"Breckinridge County, Kentucky",20345,0,0.00%
0500000US21029,"Bullitt County, Kentucky",81729,80,0.10%
0500000US21031,"Butler County, Kentucky",12413,35,0.28%
0500000US21033,"Caldwell County, Kentucky",12641,0,0.00%
0500000US21035,"Calloway County, Kentucky",37291,126,0.34%
0500000US21037,"Campbell County, Kentucky",93023,177,0.19%
0500000US21039,"Carlisle County, Kentucky",4821,0,0.00%
0500000US21041,"Carroll County, Kentucky",10808,0,0.00%
0500000US21043,"Carter County, Kentucky",26820,0,0.00%
0500000US21045,"Casey County, Kentucky",15863,0,0.00%
0500000US21047,"Christian County, Kentucky",72377,105,0.15%
0500000US21049,"Clark County, Kentucky",36716,0,0.00%
0500000US21051,"Clay County, Kentucky",20484,0,0.00%
0500000US21053,"Clinton County, Kentucky",9372,0,0.00%
0500000US21055,"Crittenden County, Kentucky",8997,0,0.00%
0500000US21057,"Cumberland County, Kentucky",6023,0,0.00%
0500000US21059,"Daviess County, Kentucky",102488,120,0.12%
0500000US21061,"Edmonson County, Kentucky",12165,0,0.00%
0500000US21063,"Elliott County, Kentucky",7414,0,0.00%
0500000US21065,"Estill County, Kentucky",14157,78,0.55%
0500000US21067,"Fayette County, Kentucky",321354,3497,1.09%
0500000US21069,"Fleming County, Kentucky",14996,31,0.21%
0500000US21071,"Floyd County, Kentucky",36127,7,0.02%
0500000US21073,"Franklin County, Kentucky",51319,100,0.19%
0500000US21075,"Fulton County, Kentucky",6507,0,0.00%
0500000US21077,"Gallatin County, Kentucky",8694,0,0.00%
0500000US21079,"Garrard County, Kentucky",17018,0,0.00%
0500000US21081,"Grant County, Kentucky",24918,0,0.00%
0500000US21083,"Graves County, Kentucky",36796,18,0.05%
0500000US21085,"Grayson County, Kentucky",26351,0,0.00%
0500000US21087,"Green County, Kentucky",11141,0,0.00%
0500000US21089,"Greenup County, Kentucky",35996,21,0.06%
0500000US21091,"Hancock County, Kentucky",9050,0,0.00%
0500000US21093,"Hardin County, Kentucky",110134,241,0.22%
0500000US21095,"Harlan County, Kentucky",26921,36,0.13%
0500000US21097,"Harrison County, Kentucky",18690,0,0.00%
0500000US21099,"Hart County, Kentucky",19194,69,0.36%
0500000US21101,"Henderson County, Kentucky",45102,92,0.20%
0500000US21103,"Henry County, Kentucky",15691,8,0.05%
0500000US21105,"Hickman County, Kentucky",4529,5,0.11%
0500000US21107,"Hopkins County, Kentucky",45432,231,0.51%
0500000US21109,"Jackson County, Kentucky",13029,0,0.00%
0500000US21111,"Jefferson County, Kentucky",780449,2935,0.38%
0500000US21113,"Jessamine County, Kentucky",53016,340,0.64%
0500000US21115,"Johnson County, Kentucky",22794,88,0.39%
0500000US21117,"Kenton County, Kentucky",168264,316,0.19%
0500000US21119,"Knott County, Kentucky",14506,7,0.05%
0500000US21121,"Knox County, Kentucky",30367,0,0.00%
0500000US21123,"Larue County, Kentucky",14768,50,0.34%
0500000US21125,"Laurel County, Kentucky",62090,0,0.00%
0500000US21127,"Lawrence County, Kentucky",16274,36,0.22%
0500000US21129,"Lee County, Kentucky",7263,0,0.00%
0500000US21131,"Leslie County, Kentucky",10622,0,0.00%
0500000US21133,"Letcher County, Kentucky",21784,14,0.06%
0500000US21135,"Lewis County, Kentucky",13103,0,0.00%
0500000US21137,"Lincoln County, Kentucky",24314,0,0.00%
0500000US21139,"Livingston County, Kentucky",8989,33,0.37%
0500000US21141,"Logan County, Kentucky",27319,13,0.05%
0500000US21143,"Lyon County, Kentucky",8700,0,0.00%
0500000US21145,"McCracken County, Kentucky",67394,95,0.14%
0500000US21147,"McCreary County, Kentucky",17044,0,0.00%
0500000US21149,"McLean County, Kentucky",9182,0,0.00%
0500000US21151,"Madison County, Kentucky",92194,191,0.21%
0500000US21153,"Magoffin County, Kentucky",11818,52,0.44%
0500000US21155,"Marion County, Kentucky",19556,88,0.45%
0500000US21157,"Marshall County, Kentucky",31662,0,0.00%
0500000US21159,"Martin County, Kentucky",11394,0,0.00%
0500000US21161,"Mason County, Kentucky",17103,10,0.06%
0500000US21163,"Meade County, Kentucky",29735,35,0.12%
0500000US21165,"Menifee County, Kentucky",6149,0,0.00%
0500000US21167,"Mercer County, Kentucky",22470,39,0.17%
0500000US21169,"Metcalfe County, Kentucky",10275,8,0.08%
0500000US21171,"Monroe County, Kentucky",11269,42,0.37%
0500000US21173,"Montgomery County, Kentucky",28084,16,0.06%
0500000US21175,"Morgan County, Kentucky",13772,0,0.00%
0500000US21177,"Muhlenberg County, Kentucky",31011,66,0.21%
0500000US21179,"Nelson County, Kentucky",46440,17,0.04%
0500000US21181,"Nicholas County, Kentucky",7517,0,0.00%
0500000US21183,"Ohio County, Kentucky",23861,0,0.00%
0500000US21185,"Oldham County, Kentucky",67586,313,0.46%
0500000US21187,"Owen County, Kentucky",11160,0,0.00%
0500000US21189,"Owsley County, Kentucky",4094,0,0.00%
0500000US21191,"Pendleton County, Kentucky",14625,13,0.09%
0500000US21193,"Perry County, Kentucky",28421,0,0.00%
0500000US21195,"Pike County, Kentucky",58914,35,0.06%
0500000US21197,"Powell County, Kentucky",13050,0,0.00%
0500000US21199,"Pulaski County, Kentucky",64717,22,0.03%
0500000US21201,"Robertson County, Kentucky",2196,0,0.00%
0500000US21203,"Rockcastle County, Kentucky",16167,0,0.00%
0500000US21205,"Rowan County, Kentucky",24654,93,0.38%
0500000US21207,"Russell County, Kentucky",17909,9,0.05%
0500000US21209,"Scott County, Kentucky",56267,104,0.18%
0500000US21211,"Shelby County, Kentucky",47523,256,0.54%
0500000US21213,"Simpson County, Kentucky",19324,0,0.00%
0500000US21215,"Spencer County, Kentucky",19256,38,0.20%
0500000US21217,"Taylor County, Kentucky",25948,37,0.14%
0500000US21219,"Todd County, Kentucky",12206,16,0.13%
0500000US21221,"Trigg County, Kentucky",14067,0,0.00%
0500000US21223,"Trimble County, Kentucky",8502,0,0.00%
0500000US21225,"Union County, Kentucky",13786,6,0.04%
0500000US21227,"Warren County, Kentucky",133216,315,0.24%
0500000US21229,"Washington County, Kentucky",11957,0,0.00%
0500000US21231,"Wayne County, Kentucky",19743,0,0.00%
0500000US21233,"Webster County, Kentucky",12994,1,0.01%
0500000US21235,"Whitley County, Kentucky",36578,21,0.06%
0500000US21237,"Wolfe County, Kentucky",6666,0,0.00%
0500000US21239,"Woodford County, Kentucky",26758,36,0.13%
0500000US22001,"Acadia Parish, Louisiana",58200,38,0.07%
0500000US22003,"Allen Parish, Louisiana",23085,0,0.00%
0500000US22005,"Ascension Parish, Louisiana",125289,78,0.06%
0500000US22007,"Assumption Parish, Louisiana",21366,0,0.00%
0500000US22009,"Avoyelles Parish, Louisiana",39880,39,0.10%
0500000US22011,"Beauregard Parish, Louisiana",36417,7,0.02%
0500000US22013,"Bienville Parish, Louisiana",13130,0,0.00%
0500000US22015,"Bossier Parish, Louisiana",128508,159,0.12%
0500000US22017,"Caddo Parish, Louisiana",239775,295,0.12%
0500000US22019,"Calcasieu Parish, Louisiana",212646,201,0.09%
0500000US22021,"Caldwell Parish, Louisiana",9707,0,0.00%
0500000US22023,"Cameron Parish, Louisiana",5650,0,0.00%
0500000US22025,"Catahoula Parish, Louisiana",9117,0,0.00%
0500000US22027,"Claiborne Parish, Louisiana",14456,0,0.00%
0500000US22029,"Concordia Parish, Louisiana",18989,0,0.00%
0500000US22031,"De Soto Parish, Louisiana",26803,0,0.00%
0500000US22033,"East Baton Rouge Parish, Louisiana",455447,2535,0.56%
0500000US22035,"East Carroll Parish, Louisiana",7502,0,0.00%
0500000US22037,"East Feliciana Parish, Louisiana",19588,0,0.00%
0500000US22039,"Evangeline Parish, Louisiana",32538,34,0.10%
0500000US22041,"Franklin Parish, Louisiana",19964,0,0.00%
0500000US22043,"Grant Parish, Louisiana",22236,87,0.39%
0500000US22045,"Iberia Parish, Louisiana",70518,11,0.02%
0500000US22047,"Iberville Parish, Louisiana",30651,0,0.00%
0500000US22049,"Jackson Parish, Louisiana",15214,1,0.01%
0500000US22051,"Jefferson Parish, Louisiana",439402,2951,0.67%
0500000US22053,"Jefferson Davis Parish, Louisiana",32270,29,0.09%
0500000US22055,"Lafayette Parish, Louisiana",241173,664,0.28%
0500000US22057,"Lafourche Parish, Louisiana",97677,21,0.02%
0500000US22059,"LaSalle Parish, Louisiana",14770,0,0.00%
0500000US22061,"Lincoln Parish, Louisiana",48415,252,0.52%
0500000US22063,"Livingston Parish, Louisiana",141057,280,0.20%
0500000US22065,"Madison Parish, Louisiana",10297,0,0.00%
0500000US22067,"Morehouse Parish, Louisiana",25852,46,0.18%
0500000US22069,"Natchitoches Parish, Louisiana",37896,23,0.06%
0500000US22071,"Orleans Parish, Louisiana",383974,1868,0.49%
0500000US22073,"Ouachita Parish, Louisiana",160227,172,0.11%
0500000US22075,"Plaquemines Parish, Louisiana",23536,0,0.00%
0500000US22077,"Pointe Coupee Parish, Louisiana",20951,49,0.23%
0500000US22079,"Rapides Parish, Louisiana",130459,215,0.16%
0500000US22081,"Red River Parish, Louisiana",7787,0,0.00%
0500000US22083,"Richland Parish, Louisiana",20110,0,0.00%
0500000US22085,"Sabine Parish, Louisiana",22377,0,0.00%
0500000US22087,"St. Bernard Parish, Louisiana",43821,187,0.43%
0500000US22089,"St. Charles Parish, Louisiana",52411,252,0.48%
0500000US22091,"St. Helena Parish, Louisiana",10881,0,0.00%
0500000US22093,"St. James Parish, Louisiana",20390,0,0.00%
0500000US22095,"St. John the Baptist Parish, Louisiana",42704,142,0.33%
0500000US22097,"St. Landry Parish, Louisiana",82999,1,0.00%
0500000US22099,"St. Martin Parish, Louisiana",52222,49,0.09%
0500000US22101,"St. Mary Parish, Louisiana",49818,0,0.00%
0500000US22103,"St. Tammany Parish, Louisiana",262799,403,0.15%
0500000US22105,"Tangipahoa Parish, Louisiana",132492,210,0.16%
0500000US22107,"Tensas Parish, Louisiana",4269,0,0.00%
0500000US22109,"Terrebonne Parish, Louisiana",110100,448,0.41%
0500000US22111,"Union Parish, Louisiana",21272,0,0.00%
0500000US22113,"Vermilion Parish, Louisiana",57775,124,0.21%
0500000US22115,"Vernon Parish, Louisiana",49064,112,0.23%
0500000US22117,"Washington Parish, Louisiana",45794,11,0.02%
0500000US22119,"Webster Parish, Louisiana",37356,2,0.01%
0500000US22121,"West Baton Rouge Parish, Louisiana",27064,0,0.00%
0500000US22123,"West Carroll Parish, Louisiana",9959,0,0.00%
0500000US22125,"West Feliciana Parish, Louisiana",15334,30,0.20%
0500000US22127,"Winn Parish, Louisiana",13875,0,0.00%
0500000US23001,"Androscoggin County, Maine",110378,259,0.23%
0500000US23003,"Aroostook County, Maine",67272,72,0.11%
0500000US23005,"Cumberland County, Maine",300776,1567,0.52%
0500000US23007,"Franklin County, Maine",29487,0,0.00%
0500000US23009,"Hancock County, Maine",55417,135,0.24%
0500000US23011,"Kennebec County, Maine",123293,440,0.36%
0500000US23013,"Knox County, Maine",40519,20,0.05%
0500000US23015,"Lincoln County, Maine",35065,141,0.40%
0500000US23017,"Oxford County, Maine",57807,122,0.21%
0500000US23019,"Penobscot County, Maine",152211,435,0.29%
0500000US23021,"Piscataquis County, Maine",16760,74,0.44%
0500000US23023,"Sagadahoc County, Maine",36530,99,0.27%
0500000US23025,"Somerset County, Maine",50424,83,0.16%
0500000US23027,"Waldo County, Maine",39618,61,0.15%
0500000US23029,"Washington County, Maine",31003,41,0.13%
0500000US23031,"York County, Maine",210486,595,0.28%
0500000US24001,"Allegany County, Maryland",68684,235,0.34%
0500000US24003,"Anne Arundel County, Maryland",584064,4005,0.69%
0500000US24005,"Baltimore County, Maryland",850702,7480,0.88%
0500000US24009,"Calvert County, Maryland",92515,213,0.23%
0500000US24011,"Caroline County, Maryland",33234,51,0.15%
0500000US24013,"Carroll County, Maryland",172148,548,0.32%
0500000US24015,"Cecil County, Maryland",103370,361,0.35%
0500000US24017,"Charles County, Maryland",165209,716,0.43%
0500000US24019,"Dorchester County, Maryland",32486,57,0.18%
0500000US24021,"Frederick County, Maryland",267498,2710,1.01%
0500000US24023,"Garrett County, Maryland",28955,25,0.09%
0500000US24025,"Harford County, Maryland",259162,1179,0.45%
0500000US24027,"Howard County, Maryland",329248,13175,4.00%
0500000US24029,"Kent County, Maryland",19335,46,0.24%
0500000US24031,"Montgomery County, Maryland",1057201,43237,4.09%
0500000US24033,"Prince George's County, Maryland",957767,6363,0.66%
0500000US24035,"Queen Anne's County, Maryland",49702,115,0.23%
0500000US24037,"St. Mary's County, Maryland",113209,268,0.24%
0500000US24039,"Somerset County, Maryland",24834,74,0.30%
0500000US24041,"Talbot County, Maryland",37510,68,0.18%
0500000US24043,"Washington County, Maryland",153956,678,0.44%
0500000US24045,"Wicomico County, Maryland",103223,291,0.28%
0500000US24047,"Worcester County, Maryland",52322,52,0.10%
0500000US24510,"Baltimore city, Maryland",592211,3971,0.67%
0500000US25001,"Barnstable County, Massachusetts",227942,949,0.42%
0500000US25003,"Berkshire County, Massachusetts",129089,536,0.42%
0500000US25005,"Bristol County, Massachusetts",576070,3045,0.53%
0500000US25007,"Dukes County, Massachusetts",20277,30,0.15%
0500000US25009,"Essex County, Massachusetts",804598,6597,0.82%
0500000US25011,"Franklin County, Massachusetts",71085,358,0.50%
0500000US25013,"Hampden County, Massachusetts",466265,2127,0.46%
0500000US25015,"Hampshire County, Massachusetts",161810,3489,2.16%
0500000US25017,"Middlesex County, Massachusetts",1623411,74137,4.57%
0500000US25019,"Nantucket County, Massachusetts",13795,1,0.01%
0500000US25021,"Norfolk County, Massachusetts",720403,42405,5.89%
0500000US25023,"Plymouth County, Massachusetts",527602,2348,0.45%
0500000US25025,"Suffolk County, Massachusetts",792647,33081,4.17%
0500000US25027,"Worcester County, Massachusetts",856858,8555,1.00%
0500000US26001,"Alcona County, Michigan",10138,0,0.00%
0500000US26003,"Alger County, Michigan",8911,30,0.34%
0500000US26005,"Allegan County, Michigan",119418,95,0.08%
0500000US26007,"Alpena County, Michigan",28913,5,0.02%
0500000US26009,"Antrim County, Michigan",23427,5,0.02%
0500000US26011,"Arenac County, Michigan",15009,0,0.00%
0500000US26013,"Baraga County, Michigan",8249,25,0.30%
0500000US26015,"Barry County, Michigan",62014,30,0.05%
0500000US26017,"Bay County, Michigan",104050,126,0.12%
0500000US26019,"Benzie County, Michigan",17926,9,0.05%
0500000US26021,"Berrien County, Michigan",154263,314,0.20%
0500000US26023,"Branch County, Michigan",44677,10,0.02%
0500000US26025,"Calhoun County, Michigan",134207,80,0.06%
0500000US26027,"Cass County, Michigan",51632,50,0.10%
0500000US26029,"Charlevoix County, Michigan",26109,27,0.10%
0500000US26031,"Cheboygan County, Michigan",25654,7,0.03%
0500000US26033,"Chippewa County, Michigan",37091,90,0.24%
0500000US26035,"Clare County, Michigan",30827,5,0.02%
0500000US26037,"Clinton County, Michigan",78895,426,0.54%
0500000US26039,"Crawford County, Michigan",13102,0,0.00%
0500000US26041,"Delta County, Michigan",36836,39,0.11%
0500000US26043,"Dickinson County, Michigan",25954,6,0.02%
0500000US26045,"Eaton County, Michigan",108972,387,0.36%
0500000US26047,"Emmet County, Michigan",33946,85,0.25%
0500000US26049,"Genesee County, Michigan",406400,1006,0.25%
0500000US26051,"Gladwin County, Michigan",25344,22,0.09%
0500000US26053,"Gogebic County, Michigan",14858,4,0.03%
0500000US26055,"Grand Traverse County, Michigan",94562,80,0.08%
0500000US26057,"Gratiot County, Michigan",41758,28,0.07%
0500000US26059,"Hillsdale County, Michigan",45673,17,0.04%
0500000US26061,"Houghton County, Michigan",37485,288,0.77%
0500000US26063,"Huron County, Michigan",31542,40,0.13%
